CUST_NUM,MTH,TARIFF_OPTION,AMT_PF
4623,9,STD_TO,350.00
4623,10,STD_TO,470.00
4625,8,STD_TO,300.00
4626,8,PROMO_TO,1000.00
4626,9,PROMO_TO,1000.00
4626,10,PROMO_TO,1000.00
4627,8,STD_TO,1500.00
4627,9,STD_TO,900.00
4627,10,STD_TO,300.00
4628,8,PROMO_TO,2000.00
4628,8,STD_TO,200.00
4628,9,PROMO_TO,2000.00
4628,9,STD_TO,300.00
4628,10,PROMO_TO,2000.00
4628,10,STD_TO,400.00
4632,8,STD_TO,700.00
4634,8,STD_TO,600.00
4634,10,STD_TO,1020.00
4635,8,STD_TO,300.00
4635,9,STD_TO,600.00
4637,8,PROMO_TO,750.00
4637,9,PROMO_TO,250.00
4638,10,STD_TO,1200.00
4639,9,PROMO_TO,500.00
464,8,STD_TO,300.00
4640,10,STD_TO,350.00
4641,8,STD_TO,760.00
4642,8,STD_TO,900.00
4642,10,PROMO_TO,1500.00
4646,8,STD_TO,350.00
4647,8,STD_TO,120.00
4651,8,PROMO_TO,250.00
4651,9,PROMO_TO,500.00
4651,10,PROMO_TO,250.00
4656,8,STD_TO,500.00
4656,9,STD_TO,1500.00
4656,10,STD_TO,300.00
4659,8,STD_TO,1820.00
4659,10,STD_TO,1050.00
4660,9,STD_TO,2400.00
4660,10,STD_TO,300.00
4664,10,PROMO_TO,1050.00
4664,10,STD_TO,1180.00
4667,8,STD_TO,1000.00
4667,9,STD_TO,1600.00
4667,10,STD_TO,2200.00
4669,8,STD_TO,800.00
4669,9,STD_TO,600.00
4669,10,STD_TO,400.00
4671,10,STD_TO,300.00
4673,8,STD_TO,200.00
4673,9,STD_TO,1200.00
4673,10,STD_TO,1000.00
4675,9,STD_TO,700.00
4676,8,STD_TO,400.00
4676,9,STD_TO,700.00
4676,10,STD_TO,1400.00
4678,8,STD_TO,1500.00
4678,9,STD_TO,1900.00
4678,10,STD_TO,1200.00
4681,8,STD_TO,800.00
4681,9,STD_TO,800.00
4681,10,STD_TO,600.00
4682,8,STD_TO,2500.00
4682,9,STD_TO,2300.00
4682,10,STD_TO,2300.00
4683,8,STD_TO,830.00
4683,9,STD_TO,300.00
4692,8,STD_TO,1750.00
4692,9,STD_TO,5250.00
4692,10,STD_TO,8700.00
4694,8,PROMO_TO,350.00
4694,8,STD_TO,200.00
4694,9,STD_TO,300.00
4694,10,STD_TO,200.00
4695,8,PROMO_TO,350.00
4695,8,STD_TO,300.00
4695,9,PROMO_TO,350.00
4695,10,PROMO_TO,350.00
4696,8,PROMO_TO,350.00
4696,9,PROMO_TO,350.00
4696,10,PROMO_TO,350.00
47,8,STD_TO,2700.00
47,9,STD_TO,2100.00
47,10,STD_TO,2700.00
4702,8,PROMO_TO,500.00
4704,10,STD_TO,200.00
4705,10,STD_TO,300.00
4707,8,STD_TO,840.00
4707,9,STD_TO,590.00
4707,10,STD_TO,640.00
4709,8,STD_TO,990.00
4709,9,STD_TO,300.00
4710,8,STD_TO,2700.00
4710,9,STD_TO,2100.00
4710,10,STD_TO,2100.00
4717,8,STD_TO,230.00
4717,10,STD_TO,300.00
472,8,STD_TO,1730.00
472,9,STD_TO,830.00
472,10,STD_TO,1430.00
4721,8,PROMO_TO,250.00
4721,8,STD_TO,120.00
4721,9,PROMO_TO,500.00
4725,8,PROMO_TO,350.00
4725,9,PROMO_TO,350.00
4725,10,PROMO_TO,350.00
4726,8,STD_TO,1500.00
4726,9,STD_TO,900.00
4726,10,STD_TO,1500.00
4727,8,PROMO_TO,1000.00
4727,9,PROMO_TO,1000.00
4727,10,PROMO_TO,1000.00
4728,8,STD_TO,2100.00
4728,9,STD_TO,2170.00
4728,10,STD_TO,3050.00
4729,8,STD_TO,3000.00
4729,9,STD_TO,2700.00
4729,10,STD_TO,3000.00
473,8,STD_TO,1800.00
473,9,STD_TO,1200.00
473,10,PROMO_TO,2000.00
473,10,STD_TO,2700.00
4731,8,STD_TO,230.00
4731,9,STD_TO,120.00
4734,9,STD_TO,300.00
4734,10,STD_TO,300.00
4737,8,PROMO_TO,1000.00
4737,10,PROMO_TO,1000.00
474,8,STD_TO,1020.00
474,9,STD_TO,600.00
474,10,STD_TO,600.00
4740,8,STD_TO,1360.00
4741,8,STD_TO,200.00
4741,9,STD_TO,230.00
4743,8,STD_TO,300.00
4743,9,STD_TO,1500.00
4743,10,STD_TO,1400.00
4744,8,STD_TO,1200.00
4744,9,STD_TO,1500.00
4744,10,STD_TO,1500.00
4745,8,PROMO_TO,350.00
4745,9,PROMO_TO,350.00
4745,10,PROMO_TO,350.00
4746,8,STD_TO,350.00
4747,8,STD_TO,120.00
4747,9,STD_TO,2450.00
4747,10,STD_TO,3320.00
4749,8,STD_TO,600.00
4749,10,STD_TO,200.00
475,8,STD_TO,1700.00
475,9,STD_TO,1750.00
4752,8,PROMO_TO,1000.00
4752,9,PROMO_TO,1000.00
4752,10,PROMO_TO,2050.00
4752,10,STD_TO,120.00
4756,8,STD_TO,1200.00
4756,9,STD_TO,1600.00
4756,10,STD_TO,1700.00
4757,8,STD_TO,600.00
4757,9,STD_TO,800.00
4757,10,STD_TO,1600.00
4758,8,PROMO_TO,1000.00
4758,9,PROMO_TO,750.00
4758,10,PROMO_TO,500.00
4758,10,STD_TO,660.00
476,8,STD_TO,1730.00
476,9,STD_TO,1200.00
476,10,STD_TO,600.00
4761,8,PROMO_TO,750.00
4761,9,PROMO_TO,250.00
4765,10,STD_TO,600.00
4766,8,STD_TO,600.00
4766,9,STD_TO,600.00
4766,10,STD_TO,600.00
477,8,PROMO_TO,350.00
477,9,PROMO_TO,350.00
477,10,PROMO_TO,350.00
4772,8,PROMO_TO,350.00
4772,9,PROMO_TO,350.00
4772,10,PROMO_TO,350.00
4775,8,STD_TO,350.00
4777,8,PROMO_TO,350.00
4777,9,PROMO_TO,350.00
4777,10,PROMO_TO,350.00
4778,8,PROMO_TO,1000.00
4778,9,PROMO_TO,2000.00
4778,10,STD_TO,900.00
478,8,PROMO_TO,1000.00
478,9,PROMO_TO,1250.00
478,10,PROMO_TO,500.00
478,10,STD_TO,700.00
4780,10,STD_TO,240.00
4783,8,PROMO_TO,2000.00
4783,9,PROMO_TO,2000.00
4783,10,PROMO_TO,2000.00
4786,8,STD_TO,700.00
4786,9,STD_TO,350.00
4787,8,STD_TO,200.00
4787,9,STD_TO,200.00
4788,8,STD_TO,500.00
4788,9,STD_TO,600.00
4788,10,STD_TO,1100.00
4794,8,STD_TO,2220.00
4794,9,STD_TO,2160.00
4794,10,STD_TO,1440.00
4796,8,STD_TO,470.00
4798,8,STD_TO,700.00
4798,10,STD_TO,800.00
4801,8,STD_TO,2600.00
4801,9,STD_TO,300.00
4803,8,STD_TO,120.00
4805,8,PROMO_TO,500.00
4805,10,PROMO_TO,250.00
4808,8,STD_TO,1440.00
4808,9,STD_TO,2520.00
4808,10,STD_TO,2350.00
4809,8,PROMO_TO,750.00
4809,9,PROMO_TO,750.00
4809,10,PROMO_TO,1300.00
4812,9,PROMO_TO,500.00
4812,10,PROMO_TO,500.00
4812,10,STD_TO,300.00
4817,10,PROMO_TO,250.00
4819,8,STD_TO,200.00
4819,10,STD_TO,200.00
4828,8,STD_TO,700.00
4828,10,STD_TO,1900.00
4829,8,STD_TO,3300.00
4829,9,STD_TO,2700.00
4829,10,STD_TO,3100.00
4836,8,STD_TO,2000.00
4836,9,STD_TO,1700.00
4836,10,STD_TO,1900.00
4837,8,STD_TO,500.00
4837,9,STD_TO,400.00
4837,10,STD_TO,800.00
4838,8,PROMO_TO,500.00
4838,9,PROMO_TO,500.00
484,9,STD_TO,300.00
484,10,STD_TO,300.00
4841,8,STD_TO,650.00
4841,9,PROMO_TO,1000.00
4841,10,STD_TO,420.00
4842,8,PROMO_TO,350.00
4842,9,PROMO_TO,350.00
4842,10,PROMO_TO,350.00
4846,8,STD_TO,720.00
4846,9,STD_TO,120.00
4846,10,STD_TO,600.00
4847,9,STD_TO,230.00
4847,10,STD_TO,350.00
4853,8,STD_TO,1440.00
4853,9,STD_TO,1920.00
4853,10,STD_TO,1800.00
4855,8,STD_TO,1200.00
4855,9,STD_TO,600.00
4855,10,STD_TO,600.00
486,8,STD_TO,1750.00
486,9,STD_TO,1750.00
486,10,STD_TO,2100.00
4862,8,PROMO_TO,250.00
4862,8,STD_TO,580.00
4862,9,STD_TO,350.00
4863,8,STD_TO,600.00
4863,9,STD_TO,400.00
4863,10,STD_TO,600.00
4864,9,PROMO_TO,500.00
4864,10,STD_TO,600.00
4868,8,PROMO_TO,350.00
4868,9,PROMO_TO,350.00
4868,10,PROMO_TO,350.00
487,8,PROMO_TO,250.00
487,8,STD_TO,530.00
4872,8,STD_TO,900.00
4872,9,STD_TO,900.00
4872,10,STD_TO,300.00
4873,8,PROMO_TO,500.00
4873,9,PROMO_TO,500.00
4873,10,PROMO_TO,500.00
4874,8,PROMO_TO,750.00
4874,9,PROMO_TO,1250.00
4874,10,PROMO_TO,2250.00
4879,10,STD_TO,120.00
488,8,STD_TO,200.00
488,10,STD_TO,1200.00
4882,8,PROMO_TO,500.00
4882,9,PROMO_TO,500.00
4882,10,PROMO_TO,500.00
4887,10,STD_TO,600.00
489,8,STD_TO,900.00
489,9,STD_TO,300.00
489,10,STD_TO,1500.00
4890,8,STD_TO,1700.00
4890,9,STD_TO,2200.00
4890,10,STD_TO,2600.00
4892,9,STD_TO,300.00
4894,8,PROMO_TO,1250.00
4894,9,PROMO_TO,1250.00
4894,10,PROMO_TO,1500.00
4896,10,PROMO_TO,1800.00
4899,9,STD_TO,300.00
4899,10,STD_TO,500.00
49,8,STD_TO,230.00
49,9,STD_TO,1520.00
4906,9,STD_TO,300.00
4907,8,STD_TO,600.00
4907,10,STD_TO,500.00
4908,10,STD_TO,240.00
491,8,STD_TO,1200.00
491,9,STD_TO,500.00
491,10,STD_TO,2400.00
4913,8,STD_TO,3300.00
4913,9,STD_TO,2930.00
4913,10,STD_TO,3120.00
4919,8,STD_TO,6070.00
4919,9,STD_TO,6180.00
4919,10,STD_TO,8240.00
4920,8,STD_TO,1750.00
4920,9,STD_TO,1750.00
4920,10,STD_TO,1750.00
4923,8,STD_TO,2700.00
4923,9,STD_TO,2400.00
4923,10,STD_TO,2700.00
4924,8,STD_TO,400.00
4924,9,STD_TO,900.00
4924,10,STD_TO,600.00
4926,8,PROMO_TO,350.00
4926,9,PROMO_TO,350.00
4926,10,PROMO_TO,350.00
4927,9,STD_TO,300.00
4928,8,PROMO_TO,1500.00
4928,9,PROMO_TO,1500.00
4928,10,PROMO_TO,1500.00
493,8,STD_TO,900.00
493,9,STD_TO,600.00
493,10,STD_TO,660.00
4933,8,STD_TO,1200.00
4935,8,PROMO_TO,1000.00
4935,9,STD_TO,200.00
4935,10,PROMO_TO,1000.00
4941,8,STD_TO,400.00
4941,9,STD_TO,400.00
4944,8,STD_TO,1400.00
4944,9,STD_TO,1400.00
4944,10,STD_TO,1750.00
4945,8,STD_TO,1050.00
4945,9,STD_TO,350.00
4947,8,STD_TO,200.00
4947,9,STD_TO,300.00
4947,10,STD_TO,200.00
4949,8,STD_TO,500.00
4949,9,STD_TO,300.00
4949,10,STD_TO,300.00
4950,9,STD_TO,600.00
4952,8,STD_TO,200.00
4955,8,STD_TO,1500.00
4955,9,STD_TO,900.00
4955,10,STD_TO,1500.00
4959,9,STD_TO,350.00
4966,8,PROMO_TO,500.00
4966,10,PROMO_TO,500.00
4970,10,STD_TO,300.00
4971,8,STD_TO,300.00
4974,8,PROMO_TO,500.00
4974,9,PROMO_TO,500.00
4974,10,PROMO_TO,600.00
4979,8,STD_TO,3000.00
4979,9,STD_TO,3000.00
4979,10,STD_TO,2930.00
498,8,STD_TO,300.00
4980,8,PROMO_TO,700.00
4980,9,PROMO_TO,1050.00
4980,10,PROMO_TO,350.00
4982,8,STD_TO,300.00
4985,8,STD_TO,600.00
4985,10,STD_TO,300.00
499,8,STD_TO,1800.00
499,9,STD_TO,1400.00
499,10,STD_TO,1100.00
4990,8,STD_TO,3300.00
4990,9,STD_TO,2820.00
4990,10,STD_TO,3000.00
4991,8,STD_TO,1170.00
4991,9,STD_TO,1170.00
4991,10,STD_TO,1170.00
4995,10,STD_TO,900.00
4996,8,STD_TO,600.00
4996,9,STD_TO,300.00
4996,10,STD_TO,900.00
4997,9,PROMO_TO,250.00
4997,10,PROMO_TO,250.00
4998,8,STD_TO,3600.00
4998,9,STD_TO,3300.00
4998,10,STD_TO,3230.00
5,8,STD_TO,1860.00
5,9,STD_TO,350.00
500,8,STD_TO,1200.00
500,9,STD_TO,500.00
500,10,STD_TO,600.00
5000,8,STD_TO,1500.00
5000,9,STD_TO,600.00
5012,8,STD_TO,350.00
5012,9,STD_TO,300.00
5013,10,PROMO_TO,250.00
5015,10,STD_TO,300.00
5019,8,STD_TO,3000.00
5019,9,STD_TO,1500.00
5019,10,STD_TO,2900.00
502,8,STD_TO,600.00
502,10,STD_TO,300.00
5022,8,STD_TO,120.00
5022,9,STD_TO,120.00
5026,8,STD_TO,1200.00
5027,8,PROMO_TO,250.00
503,9,STD_TO,300.00
503,10,STD_TO,300.00
5031,10,STD_TO,1200.00
5033,8,PROMO_TO,1250.00
5033,9,PROMO_TO,1000.00
5033,10,PROMO_TO,2000.00
5034,8,STD_TO,600.00
5034,9,STD_TO,300.00
5034,10,STD_TO,300.00
5035,8,PROMO_TO,700.00
5035,9,PROMO_TO,350.00
5035,10,PROMO_TO,1050.00
5036,8,PROMO_TO,500.00
5036,9,PROMO_TO,500.00
5036,10,PROMO_TO,600.00
5037,10,PROMO_TO,500.00
5041,8,STD_TO,1900.00
5041,9,STD_TO,300.00
5041,10,STD_TO,900.00
5042,8,STD_TO,120.00
5044,8,STD_TO,2100.00
5044,9,STD_TO,1500.00
5044,10,STD_TO,900.00
5047,8,STD_TO,3100.00
5047,9,STD_TO,2900.00
5047,10,STD_TO,2700.00
5048,10,STD_TO,240.00
505,10,STD_TO,800.00
5052,9,STD_TO,350.00
5053,8,STD_TO,1670.00
5053,9,STD_TO,1190.00
5053,10,STD_TO,1140.00
5055,8,STD_TO,2700.00
5055,9,STD_TO,600.00
5055,10,STD_TO,300.00
5057,8,PROMO_TO,1500.00
5057,9,PROMO_TO,1500.00
5057,10,PROMO_TO,1500.00
5058,9,STD_TO,600.00
5058,10,STD_TO,600.00
5059,9,PROMO_TO,500.00
506,8,STD_TO,900.00
506,10,STD_TO,1000.00
5062,8,STD_TO,900.00
5062,9,STD_TO,300.00
5062,10,STD_TO,300.00
5064,8,STD_TO,600.00
5064,9,STD_TO,900.00
5064,10,STD_TO,1200.00
5067,8,STD_TO,600.00
5067,9,STD_TO,1800.00
5067,10,STD_TO,900.00
5070,8,STD_TO,1200.00
5071,8,STD_TO,300.00
5072,8,STD_TO,1200.00
5073,8,PROMO_TO,500.00
5073,9,PROMO_TO,500.00
5073,10,STD_TO,300.00
5074,9,STD_TO,300.00
5074,10,STD_TO,660.00
5082,8,STD_TO,350.00
5082,9,PROMO_TO,350.00
5082,10,PROMO_TO,950.00
5084,10,STD_TO,600.00
5087,8,STD_TO,1500.00
5087,9,STD_TO,1200.00
5088,8,STD_TO,230.00
5088,9,STD_TO,230.00
5088,10,STD_TO,690.00
5089,9,STD_TO,2100.00
5089,10,STD_TO,2700.00
509,10,STD_TO,830.00
5091,8,STD_TO,200.00
5091,9,STD_TO,600.00
5091,10,STD_TO,900.00
5092,8,STD_TO,2200.00
5092,9,STD_TO,2500.00
5092,10,STD_TO,2900.00
5094,8,PROMO_TO,1500.00
5094,9,PROMO_TO,2000.00
5094,10,PROMO_TO,500.00
5094,10,STD_TO,350.00
5102,8,STD_TO,1250.00
5102,9,PROMO_TO,250.00
5102,9,STD_TO,2700.00
5102,10,PROMO_TO,750.00
5102,10,STD_TO,1500.00
5106,8,STD_TO,300.00
5106,10,STD_TO,530.00
5108,8,STD_TO,3300.00
5108,9,STD_TO,3000.00
5108,10,STD_TO,2900.00
5109,8,STD_TO,300.00
5109,9,STD_TO,530.00
5109,10,STD_TO,230.00
5110,8,PROMO_TO,500.00
5110,9,PROMO_TO,500.00
5111,9,STD_TO,230.00
5111,10,STD_TO,300.00
5113,8,STD_TO,2700.00
5113,9,STD_TO,300.00
5115,8,STD_TO,1800.00
5115,9,STD_TO,200.00
5116,8,PROMO_TO,1000.00
5116,9,PROMO_TO,500.00
5116,10,PROMO_TO,1050.00
5123,8,STD_TO,2000.00
5123,9,STD_TO,3100.00
5123,10,STD_TO,3300.00
513,8,STD_TO,1900.00
513,9,STD_TO,2100.00
513,10,STD_TO,2000.00
5131,10,STD_TO,200.00
5134,8,PROMO_TO,350.00
5134,9,PROMO_TO,350.00
5135,8,STD_TO,2100.00
5135,9,STD_TO,900.00
5135,10,STD_TO,600.00
5137,8,STD_TO,2050.00
5137,9,STD_TO,1170.00
5137,10,STD_TO,2100.00
5141,8,STD_TO,300.00
5143,9,STD_TO,400.00
5143,10,STD_TO,400.00
5147,8,PROMO_TO,350.00
5147,9,PROMO_TO,350.00
5147,10,PROMO_TO,350.00
5148,10,STD_TO,300.00
5154,8,STD_TO,2100.00
5154,9,STD_TO,2700.00
5154,10,STD_TO,2400.00
5155,8,STD_TO,200.00
5155,9,STD_TO,800.00
5155,10,STD_TO,1000.00
5156,8,PROMO_TO,350.00
5156,9,PROMO_TO,350.00
5156,10,PROMO_TO,350.00
5159,8,STD_TO,2200.00
5160,8,STD_TO,2400.00
5160,9,STD_TO,3000.00
5160,10,STD_TO,3000.00
5161,8,STD_TO,600.00
5161,9,STD_TO,400.00
5161,10,STD_TO,600.00
5162,8,STD_TO,1100.00
5162,9,STD_TO,3100.00
5162,10,STD_TO,1400.00
5166,9,STD_TO,1890.00
5167,8,STD_TO,1500.00
5167,9,STD_TO,600.00
5167,10,STD_TO,600.00
5169,8,STD_TO,600.00
5169,9,STD_TO,800.00
5169,10,STD_TO,830.00
5170,8,PROMO_TO,350.00
5170,9,PROMO_TO,350.00
5170,10,PROMO_TO,350.00
5174,10,STD_TO,1050.00
5175,9,STD_TO,200.00
5175,10,STD_TO,500.00
5178,8,STD_TO,300.00
5179,8,STD_TO,800.00
5179,9,STD_TO,300.00
518,10,PROMO_TO,2000.00
5182,8,PROMO_TO,2000.00
5182,10,PROMO_TO,1000.00
5182,10,STD_TO,1170.00
5184,8,STD_TO,1500.00
5184,10,STD_TO,600.00
519,8,STD_TO,1050.00
519,9,STD_TO,950.00
519,10,STD_TO,1090.00
5195,8,STD_TO,1050.00
5195,9,STD_TO,350.00
5196,9,STD_TO,300.00
5197,8,STD_TO,2100.00
5197,9,STD_TO,2100.00
5197,10,STD_TO,2400.00
5199,8,STD_TO,300.00
52,8,STD_TO,900.00
5203,10,STD_TO,300.00
5205,8,STD_TO,800.00
5206,8,STD_TO,2400.00
5206,9,STD_TO,3300.00
5206,10,STD_TO,3120.00
5207,8,STD_TO,900.00
5207,9,STD_TO,200.00
5210,9,STD_TO,300.00
5210,10,STD_TO,1500.00
5213,9,STD_TO,300.00
5216,8,STD_TO,600.00
5216,9,STD_TO,200.00
5218,8,PROMO_TO,1250.00
5218,8,STD_TO,230.00
5218,9,PROMO_TO,500.00
5218,10,STD_TO,300.00
5224,9,STD_TO,300.00
5226,9,STD_TO,800.00
5226,10,STD_TO,200.00
5229,8,STD_TO,300.00
5229,9,STD_TO,600.00
5231,8,STD_TO,720.00
5231,9,STD_TO,300.00
5231,10,STD_TO,240.00
5233,8,PROMO_TO,1000.00
5233,9,PROMO_TO,1000.00
5233,10,PROMO_TO,1800.00
5239,8,STD_TO,1800.00
5240,8,STD_TO,2040.00
5240,9,STD_TO,2280.00
5240,10,STD_TO,3230.00
5243,8,STD_TO,300.00
5243,9,STD_TO,900.00
5243,10,STD_TO,300.00
5245,9,PROMO_TO,250.00
5246,8,STD_TO,600.00
5246,10,STD_TO,300.00
5248,9,STD_TO,500.00
5249,8,STD_TO,1500.00
5249,9,STD_TO,1200.00
5249,10,STD_TO,300.00
5250,8,PROMO_TO,500.00
5250,9,PROMO_TO,500.00
5250,10,PROMO_TO,600.00
5251,9,STD_TO,200.00
5252,8,STD_TO,1600.00
5252,9,STD_TO,1400.00
5252,10,STD_TO,1500.00
5253,8,PROMO_TO,500.00
5253,9,PROMO_TO,750.00
5253,10,PROMO_TO,250.00
5254,8,STD_TO,880.00
5254,9,STD_TO,1400.00
5254,10,STD_TO,350.00
5255,10,PROMO_TO,250.00
5256,8,STD_TO,900.00
5256,9,STD_TO,1000.00
5256,10,STD_TO,1100.00
5259,8,PROMO_TO,2000.00
5259,8,STD_TO,300.00
5259,9,PROMO_TO,2000.00
5259,9,STD_TO,200.00
5259,10,STD_TO,900.00
526,8,STD_TO,3720.00
526,9,STD_TO,3300.00
526,10,STD_TO,4200.00
5260,8,STD_TO,3300.00
5260,9,STD_TO,2900.00
5260,10,STD_TO,2900.00
5262,10,STD_TO,600.00
5264,8,STD_TO,600.00
5264,9,STD_TO,600.00
5264,10,STD_TO,600.00
5267,8,STD_TO,1170.00
5268,8,STD_TO,300.00
5268,9,STD_TO,900.00
5272,8,STD_TO,1800.00
5272,9,STD_TO,1300.00
5272,10,STD_TO,3000.00
5275,8,STD_TO,2450.00
5275,9,STD_TO,2050.00
5275,10,STD_TO,4320.00
5277,10,STD_TO,400.00
528,8,STD_TO,590.00
528,9,STD_TO,530.00
528,10,STD_TO,1070.00
5283,8,STD_TO,300.00
5284,10,PROMO_TO,600.00
5285,8,STD_TO,230.00
529,8,STD_TO,600.00
529,9,STD_TO,1500.00
529,10,STD_TO,1700.00
5290,8,PROMO_TO,1000.00
5290,9,PROMO_TO,1000.00
5290,10,PROMO_TO,1000.00
5291,8,STD_TO,600.00
5291,9,STD_TO,200.00
5291,10,STD_TO,400.00
5294,8,STD_TO,1800.00
5294,9,STD_TO,300.00
5294,10,STD_TO,200.00
5295,8,PROMO_TO,500.00
5295,9,PROMO_TO,500.00
5295,10,PROMO_TO,1100.00
5296,8,STD_TO,1400.00
5296,9,STD_TO,1600.00
5296,10,STD_TO,600.00
5300,8,PROMO_TO,250.00
5302,8,STD_TO,120.00
5302,9,STD_TO,120.00
5304,8,STD_TO,530.00
5304,9,STD_TO,1200.00
5304,10,STD_TO,230.00
5305,8,STD_TO,3000.00
5305,9,STD_TO,3000.00
5305,10,STD_TO,2700.00
5307,8,PROMO_TO,1000.00
5307,9,PROMO_TO,1000.00
5307,10,PROMO_TO,1550.00
5308,8,STD_TO,300.00
5309,9,STD_TO,2000.00
5309,10,STD_TO,1800.00
531,8,STD_TO,2100.00
531,9,STD_TO,300.00
5310,9,STD_TO,300.00
5312,8,STD_TO,200.00
5312,10,STD_TO,200.00
5313,9,STD_TO,300.00
5313,10,PROMO_TO,500.00
5317,8,PROMO_TO,500.00
5318,8,PROMO_TO,500.00
5318,8,STD_TO,300.00
5318,9,PROMO_TO,500.00
5318,9,STD_TO,300.00
5318,10,PROMO_TO,500.00
5319,8,PROMO_TO,500.00
5319,9,PROMO_TO,500.00
5319,10,PROMO_TO,500.00
532,8,PROMO_TO,700.00
532,9,PROMO_TO,1050.00
532,10,PROMO_TO,350.00
532,10,STD_TO,300.00
5321,10,STD_TO,300.00
5324,8,STD_TO,3290.00
5324,9,STD_TO,3360.00
5324,10,STD_TO,3420.00
5326,8,STD_TO,1200.00
5326,10,STD_TO,600.00
5327,8,STD_TO,2400.00
5327,9,STD_TO,2700.00
5327,10,STD_TO,2700.00
5328,9,STD_TO,1800.00
5329,8,STD_TO,600.00
5329,9,STD_TO,900.00
5329,10,STD_TO,300.00
533,8,STD_TO,2000.00
533,9,STD_TO,2300.00
533,10,STD_TO,2300.00
5330,9,STD_TO,200.00
5331,8,PROMO_TO,500.00
5331,10,PROMO_TO,500.00
5334,9,PROMO_TO,250.00
5334,10,PROMO_TO,250.00
5335,8,STD_TO,2700.00
5335,9,STD_TO,2700.00
5335,10,STD_TO,2400.00
5338,8,PROMO_TO,500.00
5338,9,PROMO_TO,500.00
5338,10,PROMO_TO,500.00
534,8,STD_TO,1700.00
534,9,STD_TO,2300.00
534,10,STD_TO,1300.00
5342,8,PROMO_TO,750.00
5342,9,PROMO_TO,750.00
5342,10,PROMO_TO,1800.00
535,9,STD_TO,300.00
5350,10,PROMO_TO,500.00
5354,8,PROMO_TO,500.00
5354,9,PROMO_TO,500.00
5355,8,PROMO_TO,1000.00
5357,8,STD_TO,700.00
5357,9,STD_TO,920.00
5357,10,STD_TO,800.00
5358,8,STD_TO,120.00
5358,9,STD_TO,690.00
5359,8,STD_TO,2100.00
5361,9,STD_TO,200.00
5366,8,STD_TO,3300.00
5366,9,STD_TO,2800.00
5366,10,STD_TO,3100.00
5367,8,PROMO_TO,1000.00
5367,9,PROMO_TO,1000.00
5367,10,PROMO_TO,2050.00
5374,8,STD_TO,1000.00
5376,8,STD_TO,470.00
5376,9,STD_TO,460.00
5376,10,STD_TO,120.00
5377,8,STD_TO,600.00
5377,9,STD_TO,2400.00
5377,10,STD_TO,2700.00
5378,9,STD_TO,200.00
5378,10,STD_TO,200.00
5379,8,PROMO_TO,1000.00
5379,9,PROMO_TO,1000.00
5379,10,PROMO_TO,1800.00
5382,9,STD_TO,2100.00
5382,10,STD_TO,3000.00
5383,8,PROMO_TO,500.00
5383,9,PROMO_TO,500.00
5383,10,PROMO_TO,850.00
5385,10,PROMO_TO,1100.00
5386,8,STD_TO,1970.00
5386,9,STD_TO,900.00
5386,10,STD_TO,710.00
539,8,STD_TO,1200.00
539,9,STD_TO,1800.00
539,10,STD_TO,1200.00
5390,10,STD_TO,300.00
5391,8,STD_TO,4260.00
5391,9,STD_TO,4140.00
5391,10,STD_TO,3800.00
5394,8,STD_TO,1800.00
5394,9,STD_TO,2100.00
5394,10,STD_TO,600.00
5400,8,STD_TO,300.00
5400,9,STD_TO,300.00
5400,10,STD_TO,900.00
5403,8,STD_TO,2900.00
5403,9,STD_TO,600.00
5408,8,STD_TO,300.00
5408,10,STD_TO,300.00
541,8,STD_TO,400.00
541,9,STD_TO,400.00
541,10,STD_TO,800.00
5410,8,STD_TO,2400.00
5410,10,STD_TO,2100.00
5418,8,PROMO_TO,1000.00
5418,9,PROMO_TO,500.00
5418,10,STD_TO,300.00
5419,8,STD_TO,600.00
5419,9,STD_TO,2000.00
5419,10,STD_TO,300.00
542,9,STD_TO,800.00
5420,8,STD_TO,1800.00
5420,9,STD_TO,1200.00
5420,10,STD_TO,1600.00
5421,8,STD_TO,300.00
5421,9,STD_TO,900.00
5423,8,STD_TO,3300.00
5423,9,STD_TO,2700.00
5423,10,STD_TO,3000.00
5425,8,STD_TO,1400.00
5425,9,STD_TO,2220.00
5425,10,STD_TO,1750.00
543,8,STD_TO,2400.00
543,9,STD_TO,1000.00
543,10,STD_TO,800.00
5430,8,STD_TO,800.00
5430,9,STD_TO,200.00
5431,8,STD_TO,3000.00
5431,9,STD_TO,2700.00
5431,10,STD_TO,2400.00
5432,8,PROMO_TO,1000.00
5432,9,PROMO_TO,1000.00
5432,9,STD_TO,300.00
5432,10,PROMO_TO,1000.00
5434,8,STD_TO,230.00
5434,10,STD_TO,920.00
5436,8,STD_TO,1800.00
5436,9,STD_TO,1500.00
5436,10,STD_TO,1130.00
5438,8,STD_TO,1800.00
5438,9,STD_TO,2300.00
5438,10,STD_TO,2400.00
5439,8,STD_TO,300.00
5439,9,STD_TO,300.00
5440,8,PROMO_TO,1000.00
5440,9,PROMO_TO,1000.00
5440,10,PROMO_TO,1000.00
5444,8,STD_TO,240.00
5445,8,STD_TO,200.00
5445,9,STD_TO,1700.00
5445,10,STD_TO,900.00
5447,8,PROMO_TO,2000.00
5447,10,PROMO_TO,2000.00
5448,8,STD_TO,200.00
5448,9,STD_TO,200.00
