CUSTOMER_ID,PROMO_TO_SEG,STATUS_TO,TYPE_TO
14174,2,A,VOICE
14174,5,A,DATA
14175,4,A,VOICE
14175,8,A,DATA
14176,4,A,DATA
14176,5,A,VOICE
14177,5,A,DATA
14177,6,A,VOICE
14178,1,A,DATA
14178,5,A,VOICE
14179,1,A,DATA
14179,1,A,VOICE
1418,1,A,DATA
1418,5,A,VOICE
14180,4,A,DATA
14180,5,A,VOICE
14182,4,A,DATA
14182,6,A,VOICE
14183,4,A,VOICE
14183,6,A,DATA
14185,8,A,DATA
14185,8,A,VOICE
14186,1,A,DATA
14186,3,A,VOICE
14187,1,A,DATA
14187,8,A,VOICE
14188,2,A,VOICE
14188,4,A,DATA
14189,2,A,VOICE
14189,8,A,DATA
1419,3,A,DATA
1419,6,A,VOICE
14190,4,A,DATA
14190,4,A,VOICE
14191,1,A,DATA
14191,5,A,VOICE
14192,2,A,VOICE
14192,5,A,DATA
14193,8,A,DATA
14193,8,A,VOICE
14194,4,A,VOICE
14194,5,A,DATA
14195,5,A,DATA
14195,5,A,VOICE
14196,1,A,DATA
14196,1,A,VOICE
14198,1,A,DATA
14198,7,A,VOICE
14199,2,A,DATA
14199,4,A,VOICE
142,1,A,DATA
142,3,A,VOICE
1420,1,A,DATA
1420,2,A,VOICE
14200,1,A,DATA
14200,8,A,VOICE
14201,4,A,DATA
14201,5,A,VOICE
14202,5,A,DATA
14202,5,A,VOICE
14203,1,A,DATA
14203,4,A,VOICE
14204,4,A,DATA
14204,5,A,VOICE
14205,4,A,VOICE
14205,5,A,DATA
14206,2,A,VOICE
14206,5,A,DATA
14207,1,A,DATA
14207,2,A,VOICE
14208,4,A,VOICE
14208,6,A,DATA
14209,8,A,DATA
14209,8,A,VOICE
1421,5,A,VOICE
1421,8,A,DATA
14210,4,A,DATA
14210,5,A,VOICE
14211,3,A,VOICE
14211,4,A,DATA
14212,4,A,DATA
14212,4,A,VOICE
14213,3,A,DATA
14213,5,A,VOICE
14215,2,A,VOICE
14215,4,A,DATA
14216,5,A,VOICE
14216,6,A,DATA
14217,4,A,VOICE
14217,8,A,DATA
14218,1,A,DATA
14218,7,A,VOICE
1422,1,A,DATA
1422,4,A,VOICE
14220,1,A,DATA
14220,5,A,VOICE
14221,1,A,DATA
14221,3,A,VOICE
14223,1,A,DATA
14223,5,A,VOICE
14224,4,A,DATA
14224,5,A,VOICE
14225,4,A,DATA
14225,5,A,VOICE
14226,1,A,DATA
14226,5,A,VOICE
14229,1,A,DATA
14229,5,A,VOICE
1423,1,A,DATA
1423,6,A,VOICE
14230,3,A,VOICE
14230,5,A,DATA
14238,1,A,DATA
14238,8,A,VOICE
14239,1,A,DATA
14239,2,A,VOICE
1424,1,A,DATA
1424,3,A,VOICE
14240,5,A,VOICE
14240,6,A,DATA
14241,4,A,VOICE
14241,5,A,DATA
14242,1,A,VOICE
14242,2,A,DATA
14243,3,A,VOICE
14243,4,A,DATA
14244,2,A,DATA
14244,5,A,VOICE
14245,4,A,DATA
14245,7,A,VOICE
14246,3,A,DATA
14246,5,A,VOICE
14247,2,A,VOICE
14247,6,A,DATA
14248,2,A,VOICE
14248,3,A,DATA
1425,1,A,DATA
1425,4,A,VOICE
14250,1,A,DATA
14250,5,A,VOICE
14251,1,A,DATA
14251,6,A,VOICE
14252,4,A,VOICE
14252,8,A,DATA
14253,1,A,DATA
14253,3,A,VOICE
14254,1,A,DATA
14254,6,A,VOICE
14255,1,A,DATA
14255,5,A,VOICE
14257,1,A,DATA
14257,8,A,VOICE
14258,2,A,VOICE
14258,8,A,DATA
1426,3,A,VOICE
1426,4,A,DATA
14260,1,A,DATA
14260,4,A,VOICE
14261,4,A,DATA
14261,4,A,VOICE
14262,4,A,VOICE
14262,8,A,DATA
14263,4,A,VOICE
14263,8,A,DATA
14264,1,A,DATA
14264,1,A,VOICE
14266,2,A,VOICE
14266,5,A,DATA
14268,3,A,DATA
14268,5,A,VOICE
14269,1,A,DATA
14269,3,A,VOICE
1427,2,A,DATA
1427,7,A,VOICE
14270,4,A,DATA
14270,7,A,VOICE
14271,1,A,DATA
14271,2,A,VOICE
14272,1,A,DATA
14272,2,A,VOICE
14273,2,A,VOICE
14273,5,A,DATA
14274,5,A,VOICE
14274,8,A,DATA
14275,1,A,DATA
14275,1,A,VOICE
14276,1,A,DATA
14276,4,A,VOICE
14278,2,A,DATA
14278,2,A,VOICE
14279,1,A,DATA
14279,2,A,VOICE
1428,5,A,VOICE
1428,8,A,DATA
14280,2,A,VOICE
14280,5,A,DATA
14281,4,A,DATA
14281,6,A,VOICE
14282,1,A,DATA
14282,2,A,VOICE
14283,1,A,DATA
14283,2,A,VOICE
14284,2,A,VOICE
14284,4,A,DATA
14286,4,A,VOICE
14286,6,A,DATA
14287,1,A,DATA
14287,8,A,VOICE
14289,1,A,DATA
14289,5,A,VOICE
1429,1,A,DATA
1429,2,A,VOICE
14290,3,A,VOICE
14290,5,A,DATA
14291,5,A,VOICE
14291,8,A,DATA
14292,2,A,DATA
14292,6,A,VOICE
14293,1,A,DATA
14293,3,A,VOICE
14294,3,A,DATA
14294,3,A,VOICE
14296,1,A,DATA
14296,4,A,VOICE
14297,6,A,VOICE
14297,7,A,DATA
14298,1,A,DATA
14298,2,A,VOICE
14299,4,A,VOICE
14299,5,A,DATA
143,2,A,VOICE
143,4,A,DATA
1430,2,A,VOICE
1430,7,A,DATA
14300,4,A,DATA
14300,4,A,VOICE
14301,3,A,VOICE
14301,4,A,DATA
14302,1,A,VOICE
14302,5,A,DATA
14303,1,A,DATA
14303,4,A,VOICE
14304,1,A,DATA
14304,8,A,VOICE
14305,2,A,VOICE
14305,5,A,DATA
14306,1,A,DATA
14306,4,A,VOICE
14307,2,A,VOICE
14307,8,A,DATA
14308,2,A,VOICE
14308,4,A,DATA
14309,1,A,DATA
14309,7,A,VOICE
1431,1,A,DATA
1431,5,A,VOICE
14310,4,A,DATA
14310,4,A,VOICE
14311,1,A,DATA
14311,6,A,VOICE
14312,2,A,VOICE
14312,4,A,DATA
14313,5,A,VOICE
14313,8,A,DATA
14314,4,A,VOICE
14314,8,A,DATA
14315,1,A,DATA
14315,4,A,VOICE
14316,1,A,DATA
14316,3,A,VOICE
14317,1,A,DATA
14317,4,A,VOICE
14318,1,A,DATA
14318,1,A,VOICE
14319,1,A,DATA
14319,4,A,VOICE
14320,2,A,VOICE
14320,5,A,DATA
14321,2,A,VOICE
14321,5,A,DATA
14322,1,A,DATA
14322,4,A,VOICE
14323,2,A,VOICE
14323,8,A,DATA
14324,1,A,DATA
14324,8,A,VOICE
14325,1,A,DATA
14325,7,A,VOICE
14326,4,A,DATA
14326,4,A,VOICE
14327,2,A,VOICE
14327,4,A,DATA
14328,1,A,DATA
14328,4,A,VOICE
14329,4,A,DATA
14329,5,A,VOICE
14330,2,A,VOICE
14330,8,A,DATA
14331,4,A,DATA
14331,8,A,VOICE
14333,1,A,DATA
14333,2,A,VOICE
14335,5,A,DATA
14335,5,A,VOICE
14336,1,A,DATA
14336,2,A,VOICE
14337,6,A,DATA
14337,6,A,VOICE
14338,1,A,DATA
14338,8,A,VOICE
14339,4,A,DATA
14339,4,A,VOICE
1434,6,A,DATA
1434,8,A,VOICE
14340,2,A,VOICE
14340,8,A,DATA
14341,2,A,DATA
14341,5,A,VOICE
14342,4,A,VOICE
14342,8,A,DATA
14343,2,A,VOICE
14343,4,A,DATA
14344,1,A,DATA
14344,2,A,VOICE
14345,2,A,VOICE
14345,3,A,DATA
14346,1,A,DATA
14346,5,A,VOICE
14347,1,A,DATA
14347,6,A,VOICE
14348,1,A,DATA
14348,5,A,VOICE
14349,4,A,DATA
14349,4,A,VOICE
1435,1,A,DATA
1435,5,A,VOICE
14351,2,A,DATA
14351,6,A,VOICE
14352,2,A,DATA
14352,4,A,VOICE
14353,3,A,DATA
14353,5,A,VOICE
14355,2,A,DATA
14355,4,A,VOICE
14356,1,A,DATA
14356,6,A,VOICE
14357,4,A,DATA
14357,5,A,VOICE
14358,1,A,DATA
14358,4,A,VOICE
14359,1,A,DATA
14359,5,A,VOICE
1436,1,A,DATA
1436,6,A,VOICE
14361,2,A,VOICE
14361,5,A,DATA
14362,2,A,VOICE
14362,4,A,DATA
14363,4,A,DATA
14363,5,A,VOICE
14364,1,A,DATA
14364,4,A,VOICE
14366,1,A,DATA
14366,5,A,VOICE
14367,4,A,DATA
14367,4,A,VOICE
14368,6,A,VOICE
14368,8,A,DATA
14369,1,A,DATA
14369,1,A,VOICE
1437,2,A,DATA
1437,4,A,VOICE
14370,4,A,DATA
14370,5,A,VOICE
14371,4,A,VOICE
14371,8,A,DATA
14372,2,A,VOICE
14372,4,A,DATA
14374,2,A,DATA
14374,6,A,VOICE
14375,5,A,DATA
14375,7,A,VOICE
14376,1,A,DATA
14376,3,A,VOICE
14377,5,A,VOICE
14377,6,A,DATA
14378,2,A,VOICE
14378,5,A,DATA
14379,4,A,DATA
14379,8,A,VOICE
1438,3,A,DATA
1438,5,A,VOICE
14380,1,A,DATA
14380,2,A,VOICE
14381,5,A,VOICE
14381,8,A,DATA
14382,1,A,DATA
14382,1,A,VOICE
14383,1,A,DATA
14383,2,A,VOICE
14384,1,A,DATA
14384,7,A,VOICE
14385,2,A,VOICE
14385,3,A,DATA
14386,4,A,DATA
14386,4,A,VOICE
14387,1,A,DATA
14387,5,A,VOICE
14388,1,A,DATA
14388,5,A,VOICE
14389,4,A,VOICE
14389,5,A,DATA
1439,1,A,DATA
1439,5,A,VOICE
14390,2,A,VOICE
14390,5,A,DATA
14391,5,A,DATA
14391,6,A,VOICE
14392,1,A,DATA
14392,5,A,VOICE
14393,2,A,VOICE
14393,3,A,DATA
14394,1,A,VOICE
14394,4,A,DATA
14395,8,A,DATA
14395,8,A,VOICE
14396,1,A,VOICE
14396,8,A,DATA
14397,2,A,VOICE
14397,8,A,DATA
14399,5,A,DATA
14399,5,A,VOICE
144,1,A,DATA
144,3,A,VOICE
14400,1,A,DATA
14400,1,A,VOICE
14401,2,A,VOICE
14401,4,A,DATA
14403,1,A,DATA
14403,2,A,VOICE
14404,5,A,DATA
14404,5,A,VOICE
14405,1,A,DATA
14405,6,A,VOICE
14406,1,A,VOICE
14406,5,A,DATA
14407,5,A,VOICE
14407,8,A,DATA
14408,1,A,DATA
14408,2,A,VOICE
14409,2,A,VOICE
14409,6,A,DATA
1441,1,A,DATA
1441,4,A,VOICE
14410,5,A,VOICE
14410,8,A,DATA
14411,2,A,DATA
14411,8,A,VOICE
14412,1,A,DATA
14412,8,A,VOICE
14414,2,A,VOICE
14414,4,A,DATA
14415,3,A,DATA
14415,5,A,VOICE
14416,4,A,DATA
14416,4,A,VOICE
14419,1,A,DATA
14419,3,A,VOICE
1442,2,A,DATA
1442,2,A,VOICE
14420,8,A,DATA
14420,8,A,VOICE
14422,5,A,DATA
14422,6,A,VOICE
14423,1,A,DATA
14423,6,A,VOICE
14424,5,A,VOICE
14424,8,A,DATA
14425,5,A,VOICE
14425,6,A,DATA
14426,1,A,DATA
14426,5,A,VOICE
14427,6,A,DATA
14427,8,A,VOICE
14429,5,A,VOICE
14429,8,A,DATA
1443,1,A,DATA
1443,3,A,VOICE
14430,1,A,DATA
14430,7,A,VOICE
14431,4,A,VOICE
14431,5,A,DATA
14432,2,A,DATA
14432,5,A,VOICE
14433,1,A,DATA
14433,4,A,VOICE
14434,1,A,DATA
14434,5,A,VOICE
14437,1,A,DATA
14437,1,A,VOICE
14438,5,A,DATA
14438,5,A,VOICE
1444,4,A,VOICE
1444,5,A,DATA
14441,1,A,DATA
14441,8,A,VOICE
14443,5,A,DATA
14443,8,A,VOICE
14444,2,A,VOICE
14444,6,A,DATA
14445,2,A,VOICE
14445,3,A,DATA
14446,1,A,DATA
14446,5,A,VOICE
14448,3,A,VOICE
14448,4,A,DATA
14449,1,A,DATA
14449,5,A,VOICE
1445,1,A,DATA
1445,4,A,VOICE
14451,1,A,DATA
14451,5,A,VOICE
14452,6,A,DATA
14452,7,A,VOICE
14453,2,A,VOICE
14453,6,A,DATA
14454,1,A,VOICE
14454,2,A,DATA
14455,3,A,VOICE
14455,5,A,DATA
14456,1,A,DATA
14456,1,A,VOICE
14457,4,A,DATA
14457,4,A,VOICE
14458,1,A,DATA
14458,1,A,VOICE
14459,2,A,VOICE
14459,6,A,DATA
1446,2,A,VOICE
1446,5,A,DATA
14461,5,A,DATA
14461,5,A,VOICE
14462,1,A,DATA
14462,8,A,VOICE
14463,1,A,DATA
14463,2,A,VOICE
14464,2,A,VOICE
14464,6,A,DATA
14465,1,A,DATA
14465,7,A,VOICE
14466,4,A,DATA
14466,5,A,VOICE
14467,1,A,DATA
14467,5,A,VOICE
14468,2,A,VOICE
14468,4,A,DATA
14469,1,A,DATA
14469,5,A,VOICE
1447,4,A,DATA
1447,7,A,VOICE
14470,2,A,VOICE
14470,4,A,DATA
14473,1,A,DATA
14473,6,A,VOICE
14474,1,A,DATA
14474,4,A,VOICE
14475,1,A,DATA
14475,7,A,VOICE
14476,1,A,DATA
14476,7,A,VOICE
14477,4,A,VOICE
14477,5,A,DATA
14478,5,A,VOICE
14478,8,A,DATA
14479,1,A,DATA
14479,5,A,VOICE
1448,4,A,VOICE
1448,6,A,DATA
14480,1,A,DATA
14480,1,A,VOICE
14481,3,A,DATA
14481,6,A,VOICE
14482,5,A,VOICE
14482,8,A,DATA
14483,1,A,DATA
14483,1,A,VOICE
14484,5,A,VOICE
14484,8,A,DATA
14485,1,A,DATA
14485,3,A,VOICE
14487,2,A,VOICE
14487,8,A,DATA
14488,2,A,VOICE
14488,7,A,DATA
14489,8,A,DATA
14489,8,A,VOICE
1449,1,A,VOICE
1449,3,A,DATA
14490,1,A,DATA
14490,4,A,VOICE
14491,5,A,VOICE
14491,8,A,DATA
14492,1,A,VOICE
14492,5,A,DATA
14493,6,A,DATA
14493,7,A,VOICE
14494,1,A,DATA
14494,2,A,VOICE
14495,2,A,VOICE
14495,4,A,DATA
14496,4,A,VOICE
14496,6,A,DATA
14497,2,A,VOICE
14497,6,A,DATA
14498,1,A,DATA
14498,5,A,VOICE
14499,4,A,VOICE
14499,8,A,DATA
145,2,A,DATA
145,5,A,VOICE
1450,3,A,DATA
1450,3,A,VOICE
14500,5,A,VOICE
14500,6,A,DATA
14501,6,A,VOICE
14501,8,A,DATA
14502,1,A,DATA
14502,8,A,VOICE
14503,1,A,DATA
14503,4,A,VOICE
14504,2,A,VOICE
14504,4,A,DATA
14505,1,A,DATA
14505,4,A,VOICE
14506,1,A,DATA
14506,2,A,VOICE
14507,1,A,DATA
14507,3,A,VOICE
14508,1,A,DATA
14508,6,A,VOICE
14509,1,A,VOICE
14509,5,A,DATA
1451,1,A,VOICE
1451,4,A,DATA
14510,4,A,VOICE
14510,5,A,DATA
14511,5,A,VOICE
14511,8,A,DATA
14512,2,A,VOICE
14512,4,A,DATA
14515,1,A,DATA
14515,6,A,VOICE
14516,1,A,DATA
14516,2,A,VOICE
14517,5,A,VOICE
14517,8,A,DATA
14518,8,A,DATA
14518,8,A,VOICE
14519,1,A,VOICE
14519,6,A,DATA
1452,1,A,DATA
1452,1,A,VOICE
14520,1,A,DATA
14520,1,A,VOICE
14521,3,A,VOICE
14521,5,A,DATA
14522,3,A,VOICE
14522,8,A,DATA
14523,1,A,DATA
14523,2,A,VOICE
14524,2,A,VOICE
14524,7,A,DATA
14525,1,A,DATA
14525,5,A,VOICE
14526,1,A,DATA
14526,1,A,VOICE
14527,1,A,DATA
14527,3,A,VOICE
14528,1,A,DATA
14528,7,A,VOICE
14529,1,A,DATA
14529,5,A,VOICE
1453,5,A,VOICE
1453,8,A,DATA
14530,1,A,DATA
14530,2,A,VOICE
14531,4,A,DATA
14531,7,A,VOICE
14532,2,A,VOICE
14532,6,A,DATA
14533,2,A,VOICE
14533,4,A,DATA
14534,1,A,VOICE
14534,5,A,DATA
14535,1,A,DATA
14535,5,A,VOICE
14536,2,A,DATA
14536,4,A,VOICE
14537,2,A,VOICE
14537,4,A,DATA
14538,2,A,VOICE
14538,4,A,DATA
14539,1,A,DATA
14539,1,A,VOICE
1454,5,A,DATA
1454,5,A,VOICE
14540,2,A,VOICE
14540,3,A,DATA
14541,1,A,DATA
14541,2,A,VOICE
14542,4,A,DATA
14542,4,A,VOICE
14543,1,A,DATA
14543,1,A,VOICE
14544,1,A,DATA
14544,6,A,VOICE
14546,1,A,VOICE
14546,4,A,DATA
14547,5,A,DATA
14547,7,A,VOICE
14548,2,A,VOICE
14548,8,A,DATA
14549,1,A,DATA
14549,1,A,VOICE
1455,3,A,DATA
1455,3,A,VOICE
14550,2,A,VOICE
14550,5,A,DATA
14551,1,A,DATA
14551,5,A,VOICE
14552,1,A,DATA
14552,2,A,VOICE
14553,1,A,VOICE
14553,8,A,DATA
14554,4,A,DATA
14554,7,A,VOICE
14556,1,A,DATA
14556,5,A,VOICE
14557,1,A,DATA
14557,5,A,VOICE
14558,1,A,DATA
14558,1,A,VOICE
14559,5,A,VOICE
14559,8,A,DATA
1456,8,A,DATA
1456,8,A,VOICE
14560,5,A,VOICE
14560,8,A,DATA
14561,4,A,DATA
14561,4,A,VOICE
14562,1,A,DATA
14562,2,A,VOICE
14563,1,A,DATA
14563,5,A,VOICE
14564,1,A,DATA
14564,3,A,VOICE
14565,1,A,VOICE
14565,8,A,DATA
14566,1,A,DATA
14566,3,A,VOICE
14567,2,A,VOICE
14567,4,A,DATA
14568,1,A,DATA
14568,4,A,VOICE
14569,1,A,DATA
14569,5,A,VOICE
1457,4,A,VOICE
1457,5,A,DATA
14570,1,A,VOICE
14570,5,A,DATA
14571,1,A,DATA
14571,5,A,VOICE
14572,5,A,VOICE
14572,8,A,DATA
14573,1,A,VOICE
14573,5,A,DATA
14574,8,A,DATA
14574,8,A,VOICE
14575,1,A,VOICE
14575,7,A,DATA
14576,1,A,DATA
14576,8,A,VOICE
14577,4,A,VOICE
14577,6,A,DATA
14578,1,A,VOICE
14578,5,A,DATA
14579,1,A,VOICE
14579,8,A,DATA
1458,1,A,DATA
1458,4,A,VOICE
14580,5,A,DATA
14580,6,A,VOICE
14581,1,A,DATA
14581,6,A,VOICE
14582,1,A,DATA
14582,7,A,VOICE
14583,2,A,VOICE
14583,8,A,DATA
14584,2,A,VOICE
14584,5,A,DATA
14585,1,A,DATA
14585,3,A,VOICE
14587,1,A,DATA
14587,1,A,VOICE
14588,4,A,DATA
14588,4,A,VOICE
14589,2,A,VOICE
14589,8,A,DATA
1459,4,A,VOICE
1459,5,A,DATA
14590,1,A,DATA
14590,4,A,VOICE
14591,7,A,VOICE
14591,8,A,DATA
14592,4,A,VOICE
14592,8,A,DATA
14593,4,A,DATA
14593,5,A,VOICE
14594,1,A,DATA
14594,8,A,VOICE
14595,8,A,DATA
14595,8,A,VOICE
14596,4,A,DATA
14596,4,A,VOICE
14597,1,A,DATA
14597,5,A,VOICE
14598,1,A,DATA
14598,6,A,VOICE
14599,2,A,DATA
14599,5,A,VOICE
1460,1,A,DATA
1460,4,A,VOICE
14600,1,A,DATA
14600,3,A,VOICE
14601,6,A,VOICE
14601,8,A,DATA
14602,1,A,DATA
14602,3,A,VOICE
14604,5,A,VOICE
14604,8,A,DATA
14605,7,A,DATA
14605,7,A,VOICE
14606,1,A,DATA
14606,5,A,VOICE
14607,1,A,DATA
14607,4,A,VOICE
14609,4,A,DATA
14609,5,A,VOICE
1461,1,A,DATA
1461,3,A,VOICE
14610,1,A,DATA
14610,5,A,VOICE
14613,1,A,DATA
14613,2,A,VOICE
14614,2,A,DATA
14614,5,A,VOICE
14615,1,A,DATA
14615,5,A,VOICE
14617,1,A,DATA
14617,5,A,VOICE
14618,4,A,DATA
14618,4,A,VOICE
1462,2,A,VOICE
1462,3,A,DATA
14620,1,A,DATA
14620,8,A,VOICE
14622,2,A,VOICE
14622,8,A,DATA
14623,5,A,DATA
14623,5,A,VOICE
14625,2,A,DATA
14625,4,A,VOICE
14626,2,A,VOICE
14626,3,A,DATA
14627,1,A,DATA
14627,2,A,VOICE
14628,2,A,VOICE
14628,4,A,DATA
14629,1,A,DATA
14629,2,A,VOICE
1463,4,A,DATA
1463,4,A,VOICE
14630,4,A,DATA
14630,6,A,VOICE
14631,3,A,DATA
14631,6,A,VOICE
14633,2,A,VOICE
14633,4,A,DATA
14634,1,A,DATA
14634,1,A,VOICE
14635,1,A,DATA
14635,8,A,VOICE
14636,1,A,DATA
14636,4,A,VOICE
14638,1,A,DATA
14638,5,A,VOICE
14639,2,A,VOICE
14639,6,A,DATA
1464,1,A,DATA
1464,5,A,VOICE
14640,1,A,DATA
14640,3,A,VOICE
14641,1,A,VOICE
14641,6,A,DATA
14642,1,A,DATA
14642,5,A,VOICE
14643,1,A,DATA
14643,6,A,VOICE
14644,1,A,DATA
14644,5,A,VOICE
14645,6,A,DATA
14645,8,A,VOICE
14647,3,A,VOICE
14647,4,A,DATA
14648,3,A,DATA
14648,5,A,VOICE
14649,5,A,DATA
14649,8,A,VOICE
1465,2,A,VOICE
1465,8,A,DATA
14650,1,A,DATA
14650,7,A,VOICE
14651,1,A,DATA
14651,2,A,VOICE
14652,5,A,DATA
14652,5,A,VOICE
14653,1,A,DATA
14653,1,A,VOICE
14655,4,A,VOICE
14655,8,A,DATA
14659,1,A,DATA
14659,5,A,VOICE
1466,4,A,DATA
1466,5,A,VOICE
14660,1,A,DATA
14660,4,A,VOICE
14661,4,A,VOICE
14661,5,A,DATA
14662,8,A,DATA
14662,8,A,VOICE
14663,4,A,DATA
14663,4,A,VOICE
14664,1,A,DATA
14664,5,A,VOICE
14665,2,A,VOICE
14665,8,A,DATA
14666,1,A,DATA
14666,6,A,VOICE
14667,6,A,VOICE
14667,8,A,DATA
14668,2,A,VOICE
14668,4,A,DATA
14669,3,A,DATA
14669,4,A,VOICE
1467,1,A,DATA
1467,6,A,VOICE
14671,8,A,DATA
14671,8,A,VOICE
14672,2,A,DATA
14672,2,A,VOICE
14674,1,A,DATA
14674,5,A,VOICE
14675,1,A,DATA
14675,4,A,VOICE
14676,1,A,DATA
14676,8,A,VOICE
14677,1,A,DATA
14677,1,A,VOICE
14678,1,A,DATA
14678,4,A,VOICE
14679,1,A,DATA
14679,1,A,VOICE
1468,3,A,DATA
1468,4,A,VOICE
14680,2,A,VOICE
14680,4,A,DATA
14681,1,A,DATA
14681,8,A,VOICE
14682,1,A,DATA
14682,7,A,VOICE
14683,2,A,VOICE
14683,4,A,DATA
14684,1,A,DATA
14684,8,A,VOICE
14685,1,A,DATA
14685,6,A,VOICE
14686,1,A,DATA
14686,2,A,VOICE
14687,1,A,DATA
14687,6,A,VOICE
14688,1,A,DATA
14688,5,A,VOICE
1469,5,A,VOICE
1469,8,A,DATA
14690,2,A,VOICE
14690,3,A,DATA
14691,1,A,DATA
14691,4,A,VOICE
14692,1,A,DATA
14692,5,A,VOICE
14693,1,A,DATA
14693,4,A,VOICE
14694,1,A,DATA
14694,3,A,VOICE
14695,1,A,DATA
14695,5,A,VOICE
14696,1,A,DATA
14696,5,A,VOICE
14697,1,A,DATA
14697,4,A,VOICE
14698,6,A,DATA
14698,8,A,VOICE
14699,2,A,DATA
14699,5,A,VOICE
147,5,A,VOICE
147,8,A,DATA
1470,1,A,DATA
1470,1,A,VOICE
14700,1,A,DATA
14700,3,A,VOICE
14701,1,A,DATA
14701,4,A,VOICE
14703,5,A,VOICE
14703,8,A,DATA
14704,1,A,DATA
14704,2,A,VOICE
14706,1,A,DATA
14706,5,A,VOICE
14707,4,A,VOICE
14707,5,A,DATA
14709,1,A,DATA
14709,8,A,VOICE
1471,3,A,DATA
1471,4,A,VOICE
14712,1,A,DATA
14712,4,A,VOICE
14713,1,A,DATA
14713,5,A,VOICE
14714,1,A,DATA
14714,5,A,VOICE
14715,1,A,DATA
14715,2,A,VOICE
14716,1,A,DATA
14716,5,A,VOICE
14717,1,A,DATA
14717,3,A,VOICE
14718,1,A,DATA
14718,5,A,VOICE
14719,2,A,VOICE
14719,4,A,DATA
1472,4,A,VOICE
1472,8,A,DATA
14720,2,A,DATA
14720,5,A,VOICE
14721,3,A,DATA
14721,4,A,VOICE
14723,1,A,DATA
14723,4,A,VOICE
14724,1,A,DATA
14724,5,A,VOICE
14725,4,A,DATA
14725,5,A,VOICE
14726,5,A,DATA
14726,8,A,VOICE
14727,1,A,DATA
14727,5,A,VOICE
14728,1,A,DATA
14728,8,A,VOICE
14729,5,A,DATA
14729,7,A,VOICE
1473,1,A,DATA
1473,4,A,VOICE
14730,1,A,VOICE
14730,8,A,DATA
14731,1,A,VOICE
14731,8,A,DATA
14732,1,A,DATA
14732,4,A,VOICE
14735,1,A,DATA
14735,4,A,VOICE
14736,4,A,VOICE
14736,5,A,DATA
14737,1,A,DATA
14737,3,A,VOICE
14738,3,A,VOICE
14738,8,A,DATA
14739,5,A,DATA
14739,5,A,VOICE
1474,4,A,VOICE
1474,6,A,DATA
14740,4,A,DATA
14740,8,A,VOICE
14741,1,A,DATA
14741,1,A,VOICE
14742,1,A,DATA
14742,3,A,VOICE
14743,2,A,VOICE
14743,3,A,DATA
14744,3,A,DATA
14744,7,A,VOICE
14745,8,A,DATA
14745,8,A,VOICE
14746,2,A,VOICE
14746,5,A,DATA
14747,5,A,VOICE
14747,6,A,DATA
14748,1,A,DATA
14748,5,A,VOICE
14749,1,A,DATA
14749,6,A,VOICE
1475,2,A,VOICE
1475,8,A,DATA
14750,2,A,VOICE
14750,5,A,DATA
14751,1,A,DATA
14751,2,A,VOICE
14753,5,A,VOICE
14753,7,A,DATA
14754,4,A,VOICE
14754,5,A,DATA
14755,1,A,DATA
14755,5,A,VOICE
14756,1,A,DATA
14756,5,A,VOICE
14757,5,A,DATA
14757,5,A,VOICE
14758,2,A,DATA
14758,7,A,VOICE
14759,1,A,DATA
14759,2,A,VOICE
1476,3,A,DATA
1476,4,A,VOICE
14760,4,A,DATA
14760,8,A,VOICE
14761,1,A,DATA
14761,5,A,VOICE
14762,1,A,DATA
14762,2,A,VOICE
14764,1,A,DATA
14764,5,A,VOICE
14765,1,A,VOICE
14765,6,A,DATA
14766,1,A,VOICE
14766,4,A,DATA
14767,2,A,VOICE
14767,8,A,DATA
14768,1,A,DATA
14768,1,A,VOICE
14769,3,A,DATA
14769,5,A,VOICE
1477,4,A,DATA
1477,5,A,VOICE
14770,1,A,DATA
14770,4,A,VOICE
14772,4,A,DATA
14772,5,A,VOICE
14773,1,A,DATA
14773,8,A,VOICE
14774,1,A,DATA
14774,3,A,VOICE
14776,2,A,VOICE
14776,6,A,DATA
14777,1,A,VOICE
14777,3,A,DATA
14778,3,A,VOICE
14778,4,A,DATA
1478,1,A,VOICE
1478,3,A,DATA
14780,1,A,DATA
14780,6,A,VOICE
14781,3,A,DATA
14781,7,A,VOICE
14782,3,A,VOICE
14782,8,A,DATA
14785,1,A,DATA
14785,5,A,VOICE
14786,2,A,VOICE
14786,4,A,DATA
14787,1,A,DATA
14787,1,A,VOICE
14788,1,A,DATA
14788,4,A,VOICE
14789,5,A,VOICE
14789,8,A,DATA
1479,2,A,VOICE
1479,6,A,DATA
14790,2,A,DATA
14790,6,A,VOICE
14792,1,A,DATA
14792,8,A,VOICE
14793,3,A,VOICE
14793,5,A,DATA
14794,3,A,VOICE
14794,8,A,DATA
14795,1,A,DATA
14795,3,A,VOICE
14796,1,A,DATA
14796,2,A,VOICE
14797,4,A,VOICE
14797,5,A,DATA
14798,1,A,DATA
14798,2,A,VOICE
14799,1,A,DATA
14799,2,A,VOICE
148,1,A,DATA
148,1,A,VOICE
1480,1,A,DATA
1480,3,A,VOICE
14801,1,A,DATA
14801,5,A,VOICE
14802,1,A,DATA
14802,2,A,VOICE
14804,1,A,DATA
14804,2,A,VOICE
14807,2,A,VOICE
