CUSTOMER_ID,TARIFF,ACTIVATION_TIME,STATUS
620,TMnet,21Jun2023 9:22:30,Active
621,TM2,31Dec1999 23:00:00,Active
622,TMnet,23Aug2022 11:09:32,Active
623,TM2,18Mar2018 15:04:50,Active
624,TMnet,12Nov2023 23:14:18,Active
625,TMnet,01Nov2023 5:40:19,Active
626,TMnet,27Dec2019 13:03:15,Active
627,TM2,31Dec1999 23:00:00,Active
628,TM1,31Dec1999 23:00:00,Active
629,TM2,21Mar2016 13:23:59,Active
630,TM1,11May2017 7:55:32,Active
631,TMnet,18Jan2020 17:37:31,Active
632,TMnet,30Dec2022 23:15:40,Active
633,TMnet,30Sep2019 12:16:32,Active
634,TMnet,15Apr2022 9:42:41,Active
635,TM2,31Dec1999 23:00:00,Active
636,TM2,20Dec2018 14:45:13,Active
637,TMnet,13Aug2020 11:20:47,Active
638,TMnet,31Aug2023 15:41:22,Active
639,TMnet,08Mar2021 9:57:23,Active
640,TM2,14Aug2016 16:35:55,Active
641,TM2,31Dec1999 23:00:00,Active
642,TM1,01Aug2023 11:07:27,Active
643,TMnet,17Nov2023 11:35:38,Active
644,TMnet,25Aug2023 17:11:45,Active
645,TM1,31Dec1999 23:00:00,Active
646,TM2,22Dec2012 16:55:05,Active
647,TM1,07Sep2015 20:35:57,Active
648,TM2,31Dec1999 23:00:00,Active
649,TM2,31Dec1999 23:00:00,Active
650,TMnet,21Oct2021 15:03:30,Active
651,TMnet,10Feb2019 17:40:04,Active
652,TM1,31Dec1999 23:00:00,Active
653,TMnet,07Nov2023 22:20:59,Active
654,TM1,31Dec1999 23:00:00,Active
655,TM2,31Dec1999 23:00:00,Active
656,TMnet,10Nov2023 18:00:14,Active
657,TMnet,16Nov2023 23:39:25,Active
658,TM2,02Jan2018 18:33:25,Active
659,TMnet,22Dec2022 23:18:02,Active
660,TMnet,25Jun2023 18:37:19,Active
661,TM2,31Dec1999 23:00:00,Active
662,TM2,26Oct2015 12:47:15,Active
663,TMnet,08Sep2020 16:25:29,Active
664,TM1,31Dec1999 23:00:00,Active
665,TMnet,21Oct2021 14:38:21,Active
666,TM2,31Dec1999 23:00:00,Active
667,TMnet,21Aug2023 9:50:46,Active
668,TM2,29Jun2013 15:04:39,Active
669,TMnet,31Dec1999 23:00:00,Active
670,TM2,03Aug2012 9:10:35,Active
671,TMnet,05Oct2021 17:49:08,Active
672,TMnet,26Nov2019 22:27:46,Active
673,TMnet,30Sep2022 7:39:22,Active
674,TMnet,06Feb2019 11:47:45,Active
675,TM2,14Aug2012 12:18:39,Active
676,TM2,31Dec1999 23:00:00,Active
677,TM2,31Dec1999 23:00:00,Active
678,TM1,31Dec1999 23:00:00,Active
679,TM1,07Apr2015 11:57:20,Active
680,TM2,23May2018 14:53:44,Active
681,TMnet,10May2017 6:59:14,Active
682,TM2,15Aug2012 15:37:04,Active
683,TM1,31Dec1999 23:00:00,Active
684,TMnet,28Sep2021 10:01:06,Active
685,TM1,03Jun2017 6:57:04,Active
686,TMnet,19Jan2023 15:17:59,Active
687,TM1,16May2014 19:38:31,Active
688,TMnet,18Jul2019 23:25:57,Active
689,TM2,25Apr2013 18:11:22,Active
690,TM2,31Mar2018 15:17:48,Active
691,TMnet,02Jul2023 16:27:34,Active
692,TM2,31Dec1999 23:00:00,Active
693,TMnet,27Apr2021 8:41:56,Active
694,TMnet,27Apr2021 18:08:23,Active
695,TM2,25Jan2018 20:39:58,Active
696,TM2,31Dec1999 23:00:00,Active
697,TMnet,11Jul2022 14:28:15,Active
698,TMnet,26Sep2023 13:16:06,Active
699,TM2,06May2014 7:09:41,Active
700,TMnet,30Nov2022 16:30:15,Active
701,TM2,31Dec1999 23:00:00,Active
702,TMnet,14Jan2020 10:29:25,Active
703,TMnet,18Apr2023 10:31:23,Active
704,TM2,08May2014 9:09:01,Active
705,TMnet,07Mar2020 12:30:06,Active
706,TMnet,28Aug2023 16:36:34,Active
707,TM1,31Dec1999 23:00:00,Active
708,TMnet,18Jul2020 10:25:19,Active
709,TMnet,14Mar2019 13:22:05,Active
710,TM2,31Dec1999 23:00:00,Active
711,TMnet,27Oct2019 22:10:18,Active
712,TM2,31Jan2019 12:21:22,Active
713,TM2,31Dec1999 23:00:00,Active
714,TMnet,28Jun2023 13:10:31,Active
715,TM2,31Dec1999 23:00:00,Active
716,TM2,31Dec1999 23:00:00,Active
717,TMnet,27Jun2023 12:21:21,Active
718,TMnet,25Jul2022 21:12:27,Active
719,TMnet,06Jul2022 18:19:02,Active
720,TM2,31Dec1999 23:00:00,Active
721,TMnet,18Jan2023 15:06:38,Active
722,TM2,31Dec1999 23:00:00,Active
723,TM2,10Dec2016 10:00:48,Active
724,TMnet,31Jul2023 8:59:11,Active
725,TM2,13Aug2018 7:16:29,Active
726,TMnet,12Nov2018 9:13:28,Active
727,TM1,28May2013 8:42:50,Active
728,TM2,31Dec1999 23:00:00,Active
729,TMnet,10Aug2019 8:39:19,Active
730,TM2,04Dec2014 15:54:39,Active
731,TM2,15Jun2018 19:57:46,Active
732,TM2,03Apr2014 8:39:47,Active
733,TM2,31Dec1999 23:00:00,Active
734,TM2,31Dec1999 23:00:00,Active
735,TM2,31Dec1999 23:00:00,Active
736,TM2,01Oct2018 12:02:00,Active
737,TM1,03Nov2015 0:24:30,Active
738,TM1,31Dec1999 23:00:00,Active
739,TMnet,02Mar2023 9:23:02,Active
740,TM2,31Dec1999 23:00:00,Active
741,TMnet,16Nov2023 16:19:26,Active
742,TMnet,29Dec2022 14:20:50,Active
743,TM1,31Dec1999 23:00:00,Active
744,TM2,23Feb2018 18:13:23,Active
745,TM1,26Apr2016 6:54:54,Active
746,TMnet,16Feb2022 13:47:05,Active
747,TMnet,18Oct2021 14:38:48,Active
748,TMnet,09Jun2019 9:40:25,Active
749,TMnet,03Jul2020 9:35:09,Active
750,TMnet,09May2014 13:28:48,Active
751,TM2,12Nov2014 13:33:51,Active
752,TMnet,24Aug2023 9:29:14,Active
753,TMnet,30Sep2021 14:27:43,Active
754,TMnet,31Jul2023 8:23:38,Active
755,TMnet,25Jan2020 13:38:32,Active
756,TM2,31Oct2013 13:36:54,Active
757,TM2,07Feb2017 15:37:28,Active
758,TMnet,30Sep2020 19:53:09,Active
759,TM2,31Dec1999 23:00:00,Active
760,TMnet,26May2020 15:48:37,Active
761,TMnet,06Aug2022 9:19:13,Active
762,TMnet,03Oct2019 13:27:51,Active
763,TM2,28Dec2018 13:55:12,Active
764,TMnet,09Mar2019 14:40:37,Active
765,TMnet,26Jan2021 15:28:33,Active
766,TM2,31Dec1999 23:00:00,Active
767,TM2,31Dec1999 23:00:00,Active
768,TM1,31Dec1999 23:00:00,Active
769,TMnet,03Apr2019 18:48:31,Active
770,TM2,05Oct2013 11:35:51,Active
771,TM1,14Nov2017 9:43:08,Active
772,TM1,15Jul2017 12:20:22,Active
773,TM1,28Sep2014 13:15:12,Active
774,TM2,31Dec1999 23:00:00,Active
775,TMnet,25Jun2020 19:24:17,Active
776,TMnet,07Sep2022 17:51:59,Active
777,TM2,31Dec1999 23:00:00,Active
778,TMnet,27Sep2019 10:15:55,Active
779,TMnet,05May2019 11:47:21,Active
780,TM1,24Oct2017 13:34:02,Active
781,TM1,30Apr2015 15:17:10,Active
782,TMnet,01Apr2019 18:36:26,Active
783,TMnet,30Nov2022 15:00:02,Active
784,TMnet,04Aug2020 13:54:33,Active
785,TM2,31Dec1999 23:00:00,Active
786,TM2,14Feb2015 17:22:27,Active
787,TMnet,28Jul2019 6:58:55,Active
788,TMnet,02Sep2020 9:45:17,Active
789,TMnet,25Jun2022 8:30:31,Active
790,TM2,31Dec1999 23:00:00,Active
791,TM1,31Dec1999 23:00:00,Active
792,TMnet,14May2022 8:51:57,Active
793,TM2,26Jul2012 17:09:25,Active
794,TMnet,15May2023 14:50:20,Active
795,TM1,25Feb2015 12:15:54,Active
796,TMnet,20May2023 14:57:41,Active
797,TMnet,06May2023 9:48:47,Active
798,TM2,03May2015 11:24:11,Active
799,TMnet,09Jul2022 13:15:52,Active
800,TM1,31Dec1999 23:00:00,Active
801,TMnet,21Feb2019 9:59:15,Active
802,TM1,17Jun2016 19:38:38,Active
803,TM2,22Mar2013 13:28:38,Active
804,TM1,31Dec1999 23:00:00,Active
805,TMnet,07Oct2021 17:57:26,Active
806,TMnet,31Aug2023 7:47:14,Active
807,TMnet,31Aug2023 22:15:16,Active
808,TMnet,01Mar2019 10:57:53,Active
809,TMnet,22Sep2020 12:33:34,Active
810,TMnet,14Jul2023 5:34:13,Active
811,TM2,31Dec1999 23:00:00,Active
812,TM2,31Dec1999 23:00:00,Active
813,TM2,31Dec1999 23:00:00,Active
814,TM2,31Dec1999 23:00:00,Active
815,TM2,31Dec1999 23:00:00,Active
816,TMnet,02Sep2020 20:06:24,Active
817,TMnet,20Dec2018 14:50:23,Active
818,TMnet,06Apr2022 16:18:19,Active
819,TMnet,25Mar2021 10:50:32,Active
820,TMnet,08Jun2023 8:36:29,Active
821,TM2,05May2014 11:23:48,Active
822,TMnet,31Dec1999 23:00:00,Active
823,TM2,19Jun2013 8:05:31,Active
824,TMnet,18Aug2023 8:50:17,Active
825,TMnet,21Sep2020 10:50:52,Active
826,TMnet,06Dec2019 12:11:19,Active
827,TMnet,28Mar2016 13:14:26,Active
828,TMnet,05Jul2022 17:32:53,Active
829,TM1,10Mar2022 19:13:48,Active
830,TM2,10Feb2017 16:00:53,Active
831,TMnet,13Dec2018 19:09:47,Active
832,TMnet,07Apr2022 11:01:36,Active
833,TM2,31Dec1999 23:00:00,Active
834,TMnet,19Apr2021 14:33:40,Active
835,TMnet,21Mar2023 18:24:23,Active
836,TM2,31Dec1999 23:00:00,Active
837,TMnet,03Jan2023 14:36:28,Active
838,TMnet,13May2022 12:47:01,Active
839,TM2,16Jul2017 18:51:37,Active
840,TMnet,17Jun2022 14:41:38,Active
841,TMnet,03Nov2023 10:33:51,Active
842,TM2,31May2018 16:44:29,Active
843,TMnet,17May2022 17:02:18,Active
844,TM2,31Dec1999 23:00:00,Active
845,TM1,31Dec1999 23:00:00,Active
846,TMnet,24Aug2021 7:21:06,Active
847,TMnet,26Sep2019 12:02:26,Active
848,TMnet,11Jun2022 20:10:31,Active
849,TM1,18Nov2016 6:51:38,Active
850,TM2,24Dec2016 18:56:52,Active
851,TMnet,24May2022 17:40:37,Active
852,TM2,29Jan2018 9:43:29,Active
853,TMnet,06Jul2022 10:00:16,Active
854,TM1,27Sep2023 9:02:57,Active
855,TM2,24Jun2016 6:20:05,Active
856,TMnet,27Oct2023 7:09:51,Active
857,TM2,31Dec1999 23:00:00,Active
858,TMnet,29Nov2018 13:27:06,Active
859,TMnet,31Dec1999 23:00:00,Active
860,TMnet,09Jul2022 11:50:44,Active
861,TM2,04Apr2017 12:40:28,Active
862,TM2,04Oct2016 11:04:57,Active
863,TMnet,27Aug2023 14:06:10,Active
864,TM1,10Jun2013 9:29:54,Active
865,TMnet,30May2019 10:23:11,Active
866,TMnet,05Sep2023 13:50:20,Active
867,TMnet,18Apr2020 11:34:19,Active
868,TM1,31Dec1999 23:00:00,Active
869,TMnet,04Nov2023 14:58:09,Active
870,TM2,24Mar2016 14:36:57,Active
871,TMnet,17Jul2019 15:39:09,Active
872,TMnet,25Mar2023 8:12:04,Active
873,TMnet,25May2022 10:26:44,Active
874,TM2,31Dec1999 23:00:00,Active
875,TMnet,29May2023 12:44:30,Active
876,TMnet,31Oct2023 8:48:33,Active
877,TMnet,06Oct2023 8:03:24,Active
878,TMnet,29Oct2021 15:55:21,Active
879,TMnet,31Dec1999 23:00:00,Active
880,TM1,21Dec2017 15:50:42,Active
881,TMnet,06Nov2021 16:14:51,Active
882,TMnet,06Nov2021 6:48:09,Active
883,TM2,02Aug2013 11:30:21,Active
884,TMnet,28Oct2023 16:24:52,Active
885,TMnet,23Jul2020 9:08:26,Active
886,TMnet,01Oct2023 18:48:57,Active
887,TM2,16Jul2014 18:14:52,Active
888,TM2,31Dec1999 23:00:00,Active
889,TMnet,23Oct2023 5:25:58,Active
890,TMnet,23Oct2023 8:09:41,Active
891,TMnet,11Aug2020 9:21:20,Active
892,TMnet,08Apr2020 17:56:41,Active
893,TM2,31Dec1999 23:00:00,Active
894,TM2,25Apr2016 8:50:20,Active
895,TMnet,26Sep2022 11:37:06,Active
896,TM2,31Dec1999 23:00:00,Active
897,TMnet,20Nov2021 11:40:20,Active
898,TMnet,04Sep2019 12:16:35,Active
899,TMnet,28Jul2020 14:24:37,Active
900,TMnet,18Aug2022 11:03:30,Active
901,TM2,26May2018 16:04:07,Active
902,TM2,31Dec1999 23:00:00,Active
903,TM2,03Dec2017 12:47:37,Active
904,TMnet,09Oct2019 9:36:01,Active
905,TMnet,05Jan2023 19:56:48,Active
906,TMnet,13May2019 17:25:43,Active
907,TMnet,14Aug2023 16:42:03,Active
908,TM1,28Dec2022 7:32:27,Active
909,TM1,30Jul2012 8:19:41,Active
910,TMnet,19Nov2022 10:41:12,Active
911,TM2,04Aug2020 6:10:23,Active
912,TMnet,09Nov2021 11:12:29,Active
913,TM2,31Jan2018 12:34:23,Active
914,TMnet,04Nov2023 12:12:40,Active
915,TMnet,12Nov2020 15:44:49,Active
916,TM2,12Jan2013 10:37:41,Active
917,TMnet,19Feb2023 9:27:55,Active
918,TMnet,07Nov2023 15:30:35,Active
919,TMnet,07Nov2023 18:01:45,Active
920,TMnet,14Sep2022 6:09:24,Active
921,TM2,22Feb2020 12:28:39,Active
922,TM2,31Dec1999 23:00:00,Active
923,TM2,31May2016 10:58:50,Active
924,TM2,03Feb2018 8:38:12,Active
925,TMnet,31Oct2020 15:01:08,Active
926,TM2,08Jul2017 14:24:57,Active
927,TM1,12Nov2015 14:33:35,Active
928,TMnet,25Apr2023 12:14:08,Active
929,TMnet,18Sep2022 8:18:01,Active
930,TM2,30Nov2015 12:53:32,Active
931,TM2,31Dec1999 23:00:00,Active
932,TMnet,28May2022 14:59:32,Active
933,TM1,31Dec1999 23:00:00,Active
934,TMnet,12Aug2020 18:26:45,Active
935,TM2,14May2015 18:18:17,Active
936,TM1,31Dec1999 23:00:00,Active
937,TM2,31Dec1999 23:00:00,Active
938,TMnet,02Dec2020 22:08:46,Active
939,TMnet,03Nov2023 15:25:02,Active
940,TMnet,31Mar2023 19:34:03,Active
941,TMnet,01Aug2020 11:24:13,Active
942,TM1,31Dec1999 23:00:00,Active
943,TMnet,31Aug2019 11:18:16,Active
944,TM2,31Dec1999 23:00:00,Active
945,TMnet,22Jul2016 14:09:28,Active
946,TMnet,18Sep2023 11:39:24,Active
947,TMnet,15Nov2021 13:00:19,Active
948,TMnet,16Sep2020 11:09:17,Active
949,TMnet,27Sep2022 11:00:20,Active
950,TMnet,01Oct2020 17:01:13,Active
951,TMnet,15Aug2019 16:28:47,Active
952,TMnet,04Nov2020 17:22:07,Active
953,TMnet,18Jul2022 10:19:00,Active
954,TMnet,18Jul2022 10:09:12,Active
955,TM2,08Jan2017 10:18:57,Active
956,TMnet,24Oct2021 21:30:32,Active
957,TMnet,08Sep2023 7:43:28,Active
958,TMnet,10Nov2021 15:19:50,Active
959,TM1,22Oct2017 19:33:11,Active
960,TMnet,07Apr2023 14:22:16,Active
961,TMnet,16Oct2021 14:52:28,Active
962,TMnet,19Apr2013 7:03:27,Active
963,TMnet,14Dec2022 9:57:27,Active
964,TM2,08May2020 12:19:44,Active
965,TM2,15Jul2014 10:59:54,Active
966,TM1,19Jan2017 12:38:16,Active
967,TMnet,05Mar2022 13:04:47,Active
968,TMnet,19Nov2023 9:56:54,Active
969,TM1,24Dec2017 14:27:50,Active
970,TMnet,25Dec2020 8:11:09,Active
971,TMnet,13Apr2019 12:31:39,Active
972,TMnet,12Apr2023 14:57:24,Active
973,TMnet,07Mar2022 9:48:56,Active
974,TMnet,26Jul2021 11:35:33,Active
975,TMnet,03Jan2020 9:19:59,Active
976,TMnet,03Apr2023 15:26:13,Active
977,TMnet,05Aug2023 18:15:01,Active
978,TM1,08Jan2013 9:24:40,Active
979,TMnet,03Sep2020 15:51:37,Active
980,TMnet,25Feb2023 9:05:05,Active
981,TMnet,18May2023 6:01:48,Active
982,TM2,17Jan2018 10:43:57,Active
983,TMnet,29Mar2023 11:19:52,Active
984,TMnet,22Aug2020 17:48:58,Active
985,TMnet,18Aug2020 6:43:22,Active
986,TMnet,15Jul2019 17:18:50,Active
987,TM1,01Apr2023 17:19:05,Active
988,TMnet,24Oct2023 9:57:39,Active
989,TMnet,13Nov2023 7:20:16,Active
990,TMnet,14Aug2020 11:09:46,Active
991,TMnet,19Aug2020 4:21:27,Active
992,TMnet,05Feb2022 20:14:54,Active
993,TMnet,09Mar2020 12:22:54,Active
994,TM2,30Jan2018 9:18:29,Active
995,TMnet,28Aug2023 17:57:08,Active
996,TMnet,07Dec2021 15:03:02,Active
997,TMnet,15Nov2022 17:01:23,Active
998,TMnet,16Mar2022 12:43:41,Active
999,TMnet,01Apr2023 8:45:52,Active
1000,TMnet,18Jul2020 11:16:58,Active
1001,TMnet,23Jun2020 16:14:42,Active
1002,TMnet,08Sep2023 8:48:40,Active
1003,TM2,31Dec1999 23:00:00,Active
1004,TMnet,23Aug2023 21:47:17,Active
1005,TM2,31Dec1999 23:00:00,Active
1006,TMnet,27Aug2023 9:37:44,Active
1007,TM1,31Dec1999 23:00:00,Active
1008,TM2,08Feb2016 8:15:21,Active
1009,TM2,31Dec1999 23:00:00,Active
1010,TM2,31Dec1999 23:00:00,Active
1011,TM2,17Aug2017 19:07:14,Active
1012,TMnet,28Nov2019 16:16:11,Active
1013,TM2,22Jul2014 6:40:31,Active
1014,TMnet,22Mar2023 19:11:18,Active
1015,TMnet,26May2020 14:21:05,Active
1016,TMnet,03Jun2023 18:27:06,Active
1017,TM2,31Dec1999 23:00:00,Active
1018,TMnet,16Dec2022 18:18:22,Active
1019,TMnet,10Oct2023 13:00:27,Active
1020,TM1,31Dec1999 23:00:00,Active
1021,TM1,31Dec1999 23:00:00,Active
1022,TMnet,10Sep2022 17:24:30,Active
1023,TM2,31Dec1999 23:00:00,Active
1024,TM2,15Sep2013 12:32:33,Active
1025,TMnet,03Jul2023 10:03:18,Active
1026,TMnet,08Apr2022 16:10:39,Active
1027,TMnet,16Oct2021 5:45:21,Active
1028,TMnet,12Nov2021 19:13:22,Active
1029,TMnet,08Feb2019 12:36:02,Active
1030,TMnet,07Aug2023 11:13:08,Active
1031,TMnet,25Aug2023 7:11:38,Active
1032,TMnet,23Aug2023 15:50:30,Active
1033,TMnet,11Dec2021 17:57:39,Active
1034,TM2,31Dec1999 23:00:00,Active
1035,TM2,31Dec1999 23:00:00,Active
1036,TMnet,28Aug2022 0:15:53,Active
1037,TMnet,12Nov2021 12:29:32,Active
1038,TM1,31Dec1999 23:00:00,Active
1039,TMnet,16Oct2021 10:52:12,Active
1040,TMnet,19Oct2022 5:54:20,Active
1041,TMnet,01Oct2023 12:41:30,Active
1042,TMnet,08Jul2023 15:40:59,Active
1043,TMnet,03Oct2021 15:22:55,Active
1044,TM2,22Jul2017 18:05:57,Active
1045,TM2,31Dec1999 23:00:00,Active
1046,TM1,17Oct2016 7:13:14,Active
1047,TMnet,09Aug2023 7:18:24,Active
1048,TM2,31Dec1999 23:00:00,Active
1049,TMnet,18Oct2019 9:33:34,Active
1050,TMnet,21Mar2019 8:41:36,Active
1051,TMnet,24Aug2019 17:48:51,Active
1052,TMnet,07Nov2021 11:26:54,Active
1053,TMnet,01Nov2022 20:31:05,Active
1054,TM2,31Dec1999 23:00:00,Active
1055,TM1,02Oct2017 7:42:40,Active
1056,TM2,03Nov2012 10:25:57,Active
1057,TMnet,24Aug2023 12:20:04,Active
1058,TM2,29May2018 8:06:31,Active
1059,TMnet,07Nov2023 12:01:02,Active
1060,TMnet,17Jul2020 12:43:01,Active
1061,TMnet,15Aug2022 16:46:32,Active
1062,TMnet,11Aug2023 21:40:42,Active
1063,TM1,16Dec2015 7:36:33,Active
1064,TM1,06Nov2015 16:00:35,Active
1065,TMnet,16May2020 9:30:31,Active
1066,TMnet,15Feb2023 12:45:36,Active
1067,TMnet,08Apr2023 4:57:37,Active
1068,TM2,31Dec1999 23:00:00,Active
1069,TMnet,10Aug2022 6:40:35,Active
1070,TM2,31Dec1999 23:00:00,Active
1071,TMnet,08Jan2019 17:29:07,Active
1072,TM2,05Jul2016 21:46:24,Active
1073,TM2,31Dec1999 23:00:00,Active
1074,TMnet,22Mar2020 15:53:57,Active
1075,TMnet,04May2023 6:40:05,Active
1076,TMnet,21Nov2020 10:17:27,Active
1077,TM2,02Mar2015 16:20:48,Active
1078,TMnet,12Dec2018 17:23:42,Active
1079,TM1,31Dec1999 23:00:00,Active
1080,TM1,31Dec1999 23:00:00,Active
1081,TM2,28Oct2015 19:08:15,Active
1082,TMnet,18Sep2020 21:49:02,Active
1083,TMnet,23Feb2020 7:19:09,Active
1084,TMnet,22Jun2020 17:28:59,Active
1085,TM1,31Dec1999 23:00:00,Active
1086,TMnet,23Apr2020 10:05:33,Active
1087,TM2,18Jun2014 20:03:40,Active
1088,TM2,12Mar2018 10:32:58,Active
1089,TMnet,28Dec2018 18:19:49,Active
1090,TM2,31Dec1999 23:00:00,Active
1091,TM2,12Mar2018 10:25:34,Active
1092,TM2,20Dec2014 9:28:45,Active
1093,TMnet,16Mar2020 15:35:27,Active
1094,TM2,31Dec1999 23:00:00,Active
1095,TM1,31Dec1999 23:00:00,Active
1096,TMnet,09Aug2019 13:27:04,Active
1097,TM2,20Mar2018 7:54:15,Active
1098,TMnet,20Oct2022 14:58:48,Active
1099,TM2,11Nov2013 21:19:53,Active
1100,TM1,31Dec1999 23:00:00,Active
1101,TMnet,10Aug2022 16:18:04,Active
1102,TM2,31Dec1999 23:00:00,Active
1103,TM2,31Dec1999 23:00:00,Active
1104,TM2,31Dec1999 23:00:00,Active
1105,TMnet,01Aug2023 10:21:43,Active
1106,TM2,24Dec2018 11:09:23,Active
1107,TM1,31Dec1999 23:00:00,Active
1108,TM2,31Dec1999 23:00:00,Active
1109,TMnet,22Dec2017 10:46:37,Active
1110,TMnet,03Jun2023 4:52:34,Active
1111,TM1,20Dec2018 11:26:15,Active
1112,TM1,31Dec1999 23:00:00,Active
1113,TMnet,07Mar2023 16:06:03,Active
1114,TMnet,31Dec1999 23:00:00,Active
1115,TM2,05Jul2021 11:07:08,Active
1116,TM2,31Dec1999 23:00:00,Active
1117,TMnet,16Apr2020 19:24:24,Active
1118,TM2,31Dec1999 23:00:00,Active
1119,TMnet,14Jul2023 9:49:54,Active
1120,TMnet,31Aug2023 11:21:41,Active
1121,TM1,13Aug2013 9:29:28,Active
1122,TM2,04Jan2023 16:50:09,Active
1123,TM2,31Dec1999 23:00:00,Active
1124,TMnet,06Feb2021 13:08:01,Active
1125,TM2,31Dec1999 23:00:00,Active
1126,TMnet,11Oct2019 11:47:09,Active
1127,TM2,26Jul2013 7:25:49,Active
1128,TM2,27Nov2018 12:33:20,Active
1129,TMnet,10Apr2019 19:03:17,Active
1130,TMnet,30Oct2021 11:03:41,Active
1131,TM1,18Aug2020 10:48:18,Active
1132,TM2,31Dec1999 23:00:00,Active
1133,TM2,31Dec1999 23:00:00,Active
1134,TM2,31Dec1999 23:00:00,Active
1135,TMnet,26Jun2021 13:17:18,Active
1136,TM2,04Aug2012 12:27:05,Active
1137,TM2,19Dec2012 14:42:29,Active
1138,TM2,04Apr2020 7:55:56,Active
1139,TMnet,29Aug2023 4:56:05,Active
1140,TMnet,25Jan2021 9:29:21,Active
1141,TM2,13Jul2012 6:51:13,Active
1142,TMnet,26Oct2020 15:23:29,Active
1143,TM2,21Jun2016 14:05:54,Active
1144,TMnet,24Jul2021 14:10:10,Active
1145,TMnet,17Sep2023 9:52:32,Active
1146,TM2,31Dec1999 23:00:00,Active
1147,TMnet,04May2022 8:29:55,Active
1148,TM2,18Jul2016 20:51:45,Active
1149,TM2,14Jan2016 13:57:19,Active
1150,TM2,31Dec1999 23:00:00,Active
1151,TMnet,20Oct2021 13:52:09,Active
1152,TMnet,25Feb2020 11:27:19,Active
1153,TM2,31Dec1999 23:00:00,Active
1154,TM1,02Nov2017 12:17:14,Active
1155,TMnet,19Apr2019 14:44:01,Active
1156,TM2,31Dec1999 23:00:00,Active
1157,TM1,31Dec1999 23:00:00,Active
1158,TMnet,10Nov2021 13:03:57,Active
1159,TM2,10Nov2015 15:42:53,Active
1160,TM2,31Dec1999 23:00:00,Active
1161,TMnet,13Jan2020 20:09:10,Active
1162,TMnet,07Nov2021 11:48:11,Active
1163,TMnet,16Jan2019 10:52:09,Active
1164,TMnet,19Nov2021 8:57:41,Active
1165,TM2,31Dec1999 23:00:00,Active
1166,TMnet,04Feb2020 18:59:44,Active
1167,TM1,11Jul2012 12:24:30,Active
1168,TM2,03May2017 15:48:44,Active
1169,TMnet,06Aug2022 5:25:43,Active
1170,TM2,31Dec1999 23:00:00,Active
1171,TMnet,24Apr2023 15:44:11,Active
1172,TMnet,29Apr2023 19:42:42,Active
1173,TM2,31Dec1999 23:00:00,Active
1174,TMnet,13Aug2022 11:09:33,Active
1175,TM2,10Oct2013 18:27:10,Active
1176,TMnet,19Apr2022 9:25:09,Active
1177,TMnet,21Aug2020 17:09:23,Active
1178,TM2,31Dec1999 23:00:00,Active
1179,TM1,10Jul2017 9:16:15,Active
1180,TM2,30Jan2017 15:27:46,Active
1181,TM1,31Dec1999 23:00:00,Active
1182,TM2,31Dec1999 23:00:00,Active
1183,TMnet,07Aug2020 9:18:54,Active
1184,TMnet,02Nov2021 11:16:25,Active
1185,TM2,31Dec1999 23:00:00,Active
1186,TMnet,27Dec2019 10:26:32,Active
1187,TM2,31Dec1999 23:00:00,Active
1188,TM1,29Dec2015 10:46:45,Active
1189,TMnet,30Apr2019 22:38:04,Active
1190,TM1,31Dec1999 23:00:00,Active
1191,TM2,23Oct2018 10:05:23,Active
1192,TM1,31Dec1999 23:00:00,Active
1193,TM2,31Dec1999 23:00:00,Active
1194,TM2,31Dec1999 23:00:00,Active
1195,TMnet,12Feb2022 11:45:25,Active
1196,TM1,29May2014 9:11:47,Active
1197,TMnet,07Nov2021 9:43:12,Active
1198,TMnet,05Sep2023 17:56:40,Active
1199,TM2,31Dec1999 23:00:00,Active
1200,TM2,10Apr2014 19:29:35,Active
1201,TM2,31Dec1999 23:00:00,Active
1202,TMnet,09Nov2019 12:28:01,Active
1203,TM2,07Sep2018 11:32:29,Active
1204,TM2,31Dec1999 23:00:00,Active
1205,TMnet,21Oct2021 11:46:15,Active
1206,TM1,31Dec1999 23:00:00,Active
1207,TM2,31Dec1999 23:00:00,Active
1208,TMnet,20Nov2017 16:33:51,Active
1209,TMnet,26Oct2021 8:27:09,Active
1210,TM2,12Apr2014 6:53:28,Active
1211,TM1,31Dec1999 23:00:00,Active
1212,TMnet,23Aug2023 14:29:27,Active
1213,TMnet,06Nov2021 10:01:44,Active
1214,TMnet,25Aug2022 9:30:01,Active
1215,TM2,31Dec1999 23:00:00,Active
1216,TM2,09Jul2018 8:29:42,Active
1217,TMnet,23Dec2021 13:58:26,Active
1218,TM2,31Dec1999 23:00:00,Active
1219,TMnet,04Aug2023 12:23:47,Active
1220,TM2,31Dec1999 23:00:00,Active
1221,TM2,31Dec1999 23:00:00,Active
1222,TM1,07Sep2015 15:51:15,Active
1223,TMnet,13Oct2022 7:39:18,Active
1224,TMnet,11Nov2020 7:33:45,Active
1225,TMnet,11Aug2020 13:03:34,Active
1226,TM2,31Dec1999 23:00:00,Active
1227,TMnet,25Dec2021 12:28:26,Active
1228,TM2,17Jun2016 11:22:54,Active
1229,TM2,27Apr2013 15:12:51,Active
1230,TM2,31Dec1999 23:00:00,Active
1231,TMnet,07Mar2021 10:08:15,Active
